epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,779.317,1.32422,1.29263,1.4724,0.73704,0.69328,0.76838,0.43515,1.42098,1.21605,1.54363,0.00879,0.00879,0.00879
24,812.699,1.33399,1.30647,1.48173,0.75034,0.67842,0.75327,0.44718,1.33737,1.21811,1.46399,0.008735,0.008735,0.008735
25,846.098,1.32329,1.29573,1.4743,0.76053,0.69559,0.75391,0.42539,1.44463,1.27093,1.55662,0.00868,0.00868,0.00868
26,879.495,1.31199,1.26815,1.46233,0.71955,0.70024,0.76288,0.43987,1.36242,1.20221,1.49484,0.008625,0.008625,0.008625
27,912.872,1.30525,1.26316,1.46081,0.76305,0.70491,0.79126,0.47588,1.34004,1.12681,1.46753,0.00857,0.00857,0.00857
28,946.056,1.29715,1.24957,1.45801,0.73458,0.68546,0.75813,0.44147,1.43536,1.26132,1.54978,0.008515,0.008515,0.008515
29,979.338,1.31117,1.26696,1.46247,0.68831,0.6337,0.67596,0.38627,1.50605,1.37914,1.65373,0.00846,0.00846,0.00846
30,1012.73,1.31062,1.25357,1.46287,0.72817,0.62252,0.68093,0.38131,1.59464,1.43723,1.74299,0.008405,0.008405,0.008405
31,1047.12,1.29782,1.25204,1.45088,0.77005,0.71886,0.79623,0.48286,1.32717,1.11137,1.47175,0.00835,0.00835,0.00835
32,1090.38,1.27616,1.23543,1.44277,0.75735,0.71174,0.78791,0.47127,1.33728,1.1245,1.46869,0.008295,0.008295,0.008295
33,1133.17,1.27818,1.22562,1.4412,0.77983,0.71213,0.80174,0.49172,1.30314,1.11258,1.42967,0.00824,0.00824,0.00824
34,1175.95,1.28193,1.20999,1.44052,0.7968,0.74031,0.81326,0.49553,1.29916,1.05347,1.43571,0.008185,0.008185,0.008185
35,1218.78,1.2813,1.2156,1.44165,0.77106,0.72626,0.78811,0.49192,1.28785,1.12203,1.4256,0.00813,0.00813,0.00813
36,1261.52,1.28064,1.20846,1.434,0.80622,0.76326,0.82886,0.51052,1.28178,1.02112,1.42645,0.008075,0.008075,0.008075
37,1304.29,1.27566,1.20059,1.42914,0.74029,0.70201,0.787,0.47426,1.3142,1.13977,1.44361,0.00802,0.00802,0.00802
38,1347,1.25371,1.18572,1.41858,0.79402,0.7495,0.82538,0.50337,1.29143,1.03308,1.4268,0.007965,0.007965,0.007965
39,1389.78,1.26442,1.18502,1.42849,0.83177,0.73786,0.83296,0.52511,1.255,0.97663,1.41244,0.00791,0.00791,0.00791
40,1432.55,1.2609,1.17846,1.42514,0.82963,0.76167,0.84274,0.52233,1.26862,1.00853,1.41943,0.007855,0.007855,0.007855
41,1475.3,1.25307,1.16095,1.40978,0.81917,0.73637,0.8407,0.53324,1.2348,0.99539,1.38636,0.0078,0.0078,0.0078
42,1518.07,1.24941,1.16302,1.41379,0.79442,0.7577,0.83728,0.5268,1.2268,0.98663,1.38803,0.007745,0.007745,0.007745
43,1560.84,1.23914,1.16334,1.4102,0.80598,0.77,0.84803,0.53001,1.24798,0.97927,1.39756,0.00769,0.00769,0.00769
44,1603.56,1.24281,1.16099,1.40518,0.82129,0.78704,0.8539,0.54957,1.20834,0.94713,1.3621,0.007635,0.007635,0.007635
45,1646.27,1.23254,1.1624,1.40561,0.84633,0.76735,0.85982,0.5514,1.20731,0.92821,1.37099,0.00758,0.00758,0.00758
46,1689.21,1.23919,1.1506,1.4104,0.8363,0.76955,0.86094,0.54242,1.23601,0.9468,1.39643,0.007525,0.007525,0.007525
47,1731.97,1.23852,1.15305,1.40824,0.84694,0.74311,0.8557,0.55096,1.2006,0.94322,1.35699,0.00747,0.00747,0.00747
48,1774.61,1.22075,1.14292,1.39838,0.8227,0.77399,0.8563,0.5532,1.17881,0.92476,1.34334,0.007415,0.007415,0.007415
49,1817.3,1.22535,1.12567,1.39383,0.84043,0.79679,0.87054,0.56137,1.17004,0.91934,1.33871,0.00736,0.00736,0.00736
50,1860.05,1.23325,1.14852,1.40619,0.8305,0.77979,0.8623,0.55838,1.18605,0.94281,1.34936,0.007305,0.007305,0.007305
51,1902.77,1.2298,1.12734,1.40064,0.84968,0.7733,0.86745,0.56499,1.18575,0.91186,1.34946,0.00725,0.00725,0.00725
52,1945.47,1.22075,1.12095,1.39182,0.83625,0.77628,0.86558,0.5608,1.18338,0.89496,1.35137,0.007195,0.007195,0.007195
53,1988.18,1.22933,1.13294,1.40092,0.85307,0.78166,0.87178,0.56729,1.1655,0.89427,1.33527,0.00714,0.00714,0.00714
54,2030.88,1.21329,1.12071,1.39114,0.82662,0.78272,0.86836,0.56122,1.16887,0.90644,1.33798,0.007085,0.007085,0.007085
55,2073.6,1.20171,1.09419,1.38043,0.82904,0.78643,0.86232,0.56503,1.14971,0.88906,1.3232,0.00703,0.00703,0.00703
56,2116.31,1.20034,1.10461,1.38118,0.84372,0.7924,0.86623,0.56783,1.1556,0.90756,1.32507,0.006975,0.006975,0.006975
57,2159.13,1.20393,1.10849,1.38551,0.83512,0.7905,0.8672,0.57179,1.13715,0.90168,1.30701,0.00692,0.00692,0.00692
58,2201.86,1.21463,1.10111,1.38433,0.8497,0.77485,0.8658,0.57142,1.14491,0.88536,1.3184,0.006865,0.006865,0.006865
59,2244.47,1.20565,1.08081,1.38682,0.86474,0.78659,0.88249,0.57752,1.14565,0.86955,1.307,0.00681,0.00681,0.00681
60,2287.14,1.19601,1.09624,1.38069,0.85309,0.8004,0.87827,0.5804,1.13644,0.86184,1.31111,0.006755,0.006755,0.006755
61,2329.79,1.18984,1.07926,1.37485,0.85536,0.78733,0.87522,0.57781,1.13683,0.85024,1.31908,0.0067,0.0067,0.0067
62,2372.46,1.19402,1.0761,1.37287,0.85571,0.79014,0.88556,0.58479,1.12995,0.85687,1.30161,0.006645,0.006645,0.006645
63,2415.24,1.19465,1.08212,1.3795,0.8647,0.79083,0.88847,0.58642,1.14577,0.84779,1.31207,0.00659,0.00659,0.00659
64,2457.93,1.18997,1.07732,1.37411,0.84886,0.79942,0.88231,0.58651,1.13928,0.84894,1.30917,0.006535,0.006535,0.006535
65,2500.56,1.19726,1.08465,1.37693,0.8418,0.79499,0.88012,0.58388,1.1368,0.8476,1.30941,0.00648,0.00648,0.00648
66,2543.14,1.18581,1.05994,1.36911,0.83784,0.80763,0.88126,0.58246,1.12761,0.84861,1.30123,0.006425,0.006425,0.006425
67,2585.86,1.18632,1.07256,1.36328,0.85134,0.80202,0.88232,0.5875,1.13742,0.84073,1.30846,0.00637,0.00637,0.00637
68,2628.52,1.17702,1.06615,1.36708,0.8466,0.79882,0.88608,0.58903,1.13729,0.83943,1.30706,0.006315,0.006315,0.006315
69,2671.19,1.17713,1.07615,1.37097,0.84762,0.80288,0.88816,0.59334,1.12811,0.83034,1.30338,0.00626,0.00626,0.00626
70,2713.94,1.17832,1.06004,1.36528,0.85788,0.80523,0.89037,0.5919,1.12715,0.82663,1.29859,0.006205,0.006205,0.006205
71,2756.58,1.18008,1.05395,1.36337,0.85731,0.80471,0.88807,0.58995,1.12915,0.82317,1.3041,0.00615,0.00615,0.00615
72,2799.34,1.17033,1.048,1.35896,0.8455,0.81229,0.89042,0.59383,1.11773,0.82528,1.29659,0.006095,0.006095,0.006095
73,2842.06,1.1697,1.0584,1.35844,0.85354,0.81928,0.89461,0.59523,1.11404,0.8177,1.29232,0.00604,0.00604,0.00604
74,2884.7,1.15553,1.03325,1.35153,0.86084,0.80757,0.89286,0.5945,1.11533,0.81641,1.29351,0.005985,0.005985,0.005985
75,2927.34,1.15716,1.03433,1.34974,0.88442,0.79445,0.89376,0.59514,1.11644,0.81503,1.29451,0.00593,0.00593,0.00593
76,2969.96,1.16267,1.03848,1.34947,0.87226,0.80122,0.89335,0.59669,1.11089,0.80624,1.29753,0.005875,0.005875,0.005875
77,3012.63,1.15965,1.03434,1.35125,0.87442,0.80918,0.89637,0.59569,1.11673,0.80598,1.29957,0.00582,0.00582,0.00582
78,3055.27,1.16451,1.03199,1.35089,0.87275,0.80388,0.89388,0.59581,1.11689,0.80899,1.29721,0.005765,0.005765,0.005765
79,3097.93,1.16337,1.0291,1.35293,0.87047,0.80785,0.89664,0.59928,1.1058,0.80158,1.28832,0.00571,0.00571,0.00571
80,3140.52,1.15159,1.03931,1.34512,0.86546,0.80816,0.89475,0.59865,1.10862,0.80663,1.29081,0.005655,0.005655,0.005655
81,3183.11,1.16388,1.03242,1.34889,0.85644,0.82178,0.89727,0.60119,1.10869,0.80401,1.29206,0.0056,0.0056,0.0056
82,3225.78,1.14332,1.0281,1.34234,0.86041,0.81294,0.89769,0.60044,1.10461,0.8053,1.28788,0.005545,0.005545,0.005545
83,3268.44,1.14967,1.02408,1.34451,0.86309,0.81922,0.89754,0.60249,1.1032,0.80389,1.28583,0.00549,0.00549,0.00549
84,3311.05,1.14532,1.01794,1.34066,0.86112,0.81988,0.8985,0.60053,1.10237,0.79646,1.28351,0.005435,0.005435,0.005435
85,3353.75,1.14273,1.0022,1.33234,0.88363,0.81025,0.89671,0.59964,1.09868,0.79684,1.28293,0.00538,0.00538,0.00538
86,3396.37,1.15046,1.00724,1.34327,0.86838,0.81705,0.89903,0.60096,1.0988,0.79618,1.28286,0.005325,0.005325,0.005325
87,3439,1.14296,1.00749,1.3386,0.86204,0.81561,0.89842,0.60109,1.09615,0.79266,1.28112,0.00527,0.00527,0.00527
88,3481.61,1.13687,1.00559,1.33569,0.85302,0.83667,0.90004,0.60339,1.09437,0.79466,1.28052,0.005215,0.005215,0.005215
89,3524.21,1.12836,1.00202,1.33319,0.86438,0.82333,0.89953,0.6027,1.09187,0.79027,1.27866,0.00516,0.00516,0.00516
90,3566.8,1.12412,0.97649,1.32305,0.87424,0.80981,0.90076,0.60392,1.09,0.78333,1.27732,0.005105,0.005105,0.005105
91,3609.37,1.13008,0.98889,1.32816,0.86502,0.81946,0.9009,0.60548,1.08862,0.78163,1.27598,0.00505,0.00505,0.00505
92,3652.03,1.12858,0.98643,1.32862,0.85808,0.82285,0.89993,0.60461,1.08729,0.78185,1.27436,0.004995,0.004995,0.004995
93,3694.63,1.1207,0.99323,1.32601,0.86051,0.82143,0.89952,0.60743,1.08611,0.78281,1.27281,0.00494,0.00494,0.00494
94,3737.28,1.12881,0.98705,1.32717,0.85782,0.82976,0.90041,0.60709,1.0857,0.7819,1.27332,0.004885,0.004885,0.004885
95,3779.96,1.11637,0.97639,1.32278,0.85362,0.83157,0.89896,0.60716,1.08538,0.78144,1.27302,0.00483,0.00483,0.00483
96,3822.62,1.12243,0.98057,1.31831,0.85359,0.82977,0.89925,0.60773,1.08319,0.78025,1.27223,0.004775,0.004775,0.004775
97,3865.24,1.11636,0.98959,1.32108,0.86644,0.82634,0.89911,0.60527,1.08187,0.77866,1.27176,0.00472,0.00472,0.00472
98,3907.96,1.1134,0.96931,1.32086,0.8696,0.82012,0.89827,0.6059,1.07991,0.77873,1.27013,0.004665,0.004665,0.004665
99,3950.58,1.11065,0.96253,1.31151,0.87398,0.8178,0.89893,0.60583,1.07778,0.77823,1.26824,0.00461,0.00461,0.00461
100,3993.28,1.10917,0.97613,1.31549,0.87595,0.81625,0.90047,0.60695,1.07786,0.77777,1.26762,0.004555,0.004555,0.004555
101,4035.96,1.10761,0.9655,1.31364,0.87363,0.8149,0.90054,0.60815,1.07772,0.77626,1.26698,0.0045,0.0045,0.0045
102,4078.71,1.11308,0.96812,1.31626,0.8789,0.81098,0.90098,0.60828,1.07746,0.77673,1.26637,0.004445,0.004445,0.004445
103,4121.34,1.10496,0.96206,1.31315,0.88198,0.81162,0.90133,0.60895,1.07749,0.77543,1.26711,0.00439,0.00439,0.00439
104,4163.97,1.1004,0.94842,1.31658,0.88761,0.81135,0.90081,0.60869,1.07751,0.77452,1.26713,0.004335,0.004335,0.004335
105,4206.65,1.103,0.96212,1.31432,0.88158,0.81073,0.90021,0.60967,1.07809,0.77444,1.26744,0.00428,0.00428,0.00428
106,4249.31,1.10629,0.96273,1.3136,0.88146,0.81189,0.89893,0.60945,1.07777,0.7744,1.26737,0.004225,0.004225,0.004225
107,4291.97,1.10662,0.95616,1.31728,0.87777,0.81428,0.89884,0.60991,1.0771,0.77375,1.26692,0.00417,0.00417,0.00417
108,4334.69,1.09129,0.94325,1.3018,0.872,0.82121,0.90081,0.61112,1.07835,0.77296,1.26696,0.004115,0.004115,0.004115
109,4377.37,1.09771,0.94078,1.30483,0.87521,0.81889,0.90185,0.61285,1.07768,0.77249,1.26657,0.00406,0.00406,0.00406
110,4420.06,1.09195,0.93682,1.30271,0.87302,0.81872,0.90013,0.61214,1.07586,0.77189,1.26547,0.004005,0.004005,0.004005
111,4462.74,1.08747,0.94245,1.30064,0.87431,0.81953,0.90085,0.61347,1.07349,0.77177,1.26352,0.00395,0.00395,0.00395
112,4505.42,1.08404,0.93918,1.29787,0.87539,0.81957,0.90119,0.61455,1.07225,0.77139,1.26232,0.003895,0.003895,0.003895
113,4548.13,1.08051,0.92638,1.29674,0.87539,0.81779,0.90148,0.61364,1.07251,0.77047,1.26222,0.00384,0.00384,0.00384
114,4590.85,1.07683,0.92805,1.29338,0.87659,0.81835,0.90249,0.61376,1.07128,0.769,1.26123,0.003785,0.003785,0.003785
115,4633.49,1.07599,0.92786,1.29502,0.87678,0.81902,0.90348,0.61345,1.06956,0.76931,1.26028,0.00373,0.00373,0.00373
116,4676.21,1.0677,0.91931,1.28719,0.88243,0.81863,0.90446,0.61455,1.06977,0.76852,1.26027,0.003675,0.003675,0.003675
117,4718.96,1.07808,0.9238,1.29523,0.88508,0.81681,0.90485,0.61496,1.06917,0.76798,1.25984,0.00362,0.00362,0.00362
118,4761.6,1.08271,0.91935,1.29493,0.88566,0.81575,0.90499,0.61509,1.06818,0.76778,1.25859,0.003565,0.003565,0.003565
119,4804.35,1.07864,0.92314,1.29436,0.88178,0.81336,0.90475,0.61599,1.06643,0.76735,1.25731,0.00351,0.00351,0.00351
120,4847.05,1.06998,0.91692,1.291,0.88484,0.81662,0.90529,0.61659,1.06542,0.76618,1.25662,0.003455,0.003455,0.003455
121,4889.67,1.06321,0.91797,1.28678,0.88551,0.81602,0.9053,0.61717,1.06564,0.76457,1.25659,0.0034,0.0034,0.0034
122,4932.36,1.06844,0.90921,1.28537,0.88963,0.81653,0.90647,0.61721,1.06529,0.76355,1.25641,0.003345,0.003345,0.003345
123,4975.03,1.0676,0.9053,1.2836,0.88999,0.81554,0.9066,0.61743,1.06509,0.76276,1.2563,0.00329,0.00329,0.00329
124,5017.68,1.0692,0.89867,1.28269,0.89234,0.81574,0.90684,0.61784,1.06498,0.76169,1.25587,0.003235,0.003235,0.003235
125,5060.35,1.05299,0.8905,1.28029,0.89263,0.81666,0.90714,0.61768,1.06478,0.76053,1.25584,0.00318,0.00318,0.00318
126,5103.07,1.04599,0.89185,1.27288,0.89421,0.8155,0.90677,0.61715,1.06477,0.75956,1.25583,0.003125,0.003125,0.003125
127,5145.73,1.05105,0.89835,1.27676,0.89395,0.81688,0.90696,0.61713,1.06518,0.75887,1.25563,0.00307,0.00307,0.00307
128,5188.31,1.0474,0.87891,1.27679,0.89365,0.81696,0.90649,0.61732,1.06535,0.75843,1.25573,0.003015,0.003015,0.003015
129,5230.98,1.04983,0.88125,1.27184,0.89437,0.817,0.90701,0.61808,1.06462,0.75808,1.25528,0.00296,0.00296,0.00296
130,5273.69,1.05394,0.88555,1.26819,0.89466,0.81911,0.90732,0.618,1.06433,0.75758,1.25497,0.002905,0.002905,0.002905
131,5309.07,1.04689,0.88372,1.2751,0.89534,0.8202,0.90754,0.61819,1.06398,0.75704,1.25449,0.00285,0.00285,0.00285
132,5344.41,1.0341,0.87344,1.26522,0.89358,0.8216,0.90817,0.61844,1.06384,0.75589,1.25422,0.002795,0.002795,0.002795
133,5379.7,1.03883,0.87814,1.26742,0.89506,0.82098,0.90834,0.61874,1.06302,0.75602,1.25365,0.00274,0.00274,0.00274
134,5415.01,1.04045,0.88584,1.26891,0.89578,0.82439,0.90867,0.61927,1.06238,0.75551,1.25329,0.002685,0.002685,0.002685
135,5450.31,1.03577,0.87036,1.26583,0.89652,0.82337,0.90894,0.61998,1.06144,0.75568,1.25261,0.00263,0.00263,0.00263
136,5485.66,1.035,0.87289,1.26597,0.89639,0.82523,0.90927,0.62009,1.06067,0.75577,1.25201,0.002575,0.002575,0.002575
137,5520.99,1.03686,0.85657,1.2636,0.89783,0.82493,0.90966,0.62138,1.06062,0.75503,1.25155,0.00252,0.00252,0.00252
138,5556.35,1.03322,0.85284,1.25962,0.89517,0.82493,0.90903,0.62142,1.06026,0.75429,1.25104,0.002465,0.002465,0.002465
139,5591.6,1.02272,0.85443,1.25174,0.89507,0.82494,0.90905,0.62185,1.05983,0.75453,1.25032,0.00241,0.00241,0.00241
140,5626.8,1.01857,0.86048,1.2519,0.8962,0.82493,0.90896,0.6217,1.05931,0.75468,1.24992,0.002355,0.002355,0.002355
141,5662.06,1.01885,0.84581,1.24993,0.89654,0.82415,0.90957,0.62257,1.05913,0.7545,1.24967,0.0023,0.0023,0.0023
142,5697.31,1.02051,0.84041,1.25281,0.89248,0.82493,0.90962,0.6221,1.05854,0.75384,1.24928,0.002245,0.002245,0.002245
143,5732.57,1.01524,0.84421,1.25043,0.89075,0.82493,0.91004,0.62246,1.05822,0.7539,1.24857,0.00219,0.00219,0.00219
144,5767.93,1.01467,0.84225,1.24887,0.89273,0.8257,0.91003,0.62201,1.05795,0.75401,1.24838,0.002135,0.002135,0.002135
145,5803.22,1.00549,0.83473,1.24846,0.89209,0.82651,0.91077,0.62266,1.05736,0.75484,1.24778,0.00208,0.00208,0.00208
146,5838.48,1.00271,0.82435,1.24562,0.89019,0.82686,0.91142,0.62269,1.05733,0.75475,1.24757,0.002025,0.002025,0.002025
147,5879.43,1.00821,0.83606,1.24494,0.88983,0.82699,0.9112,0.62292,1.05647,0.75468,1.24693,0.00197,0.00197,0.00197
148,5922.16,1.00491,0.82313,1.24441,0.89014,0.8265,0.9112,0.62322,1.05625,0.75506,1.2466,0.001915,0.001915,0.001915
149,5964.78,1.00573,0.8228,1.247,0.89532,0.82507,0.91141,0.62363,1.05589,0.75491,1.24609,0.00186,0.00186,0.00186
150,6007.37,0.99126,0.81711,1.23552,0.89968,0.82172,0.91135,0.62409,1.05534,0.75489,1.24522,0.001805,0.001805,0.001805
151,6046.4,0.99921,0.82209,1.23744,0.89892,0.82093,0.91121,0.62396,1.05495,0.75555,1.24502,0.00175,0.00175,0.00175
152,6081.64,1.0003,0.80332,1.23477,0.8969,0.82257,0.91041,0.62483,1.0541,0.75593,1.24444,0.001695,0.001695,0.001695
153,6116.82,0.98753,0.81681,1.22839,0.89912,0.8218,0.91041,0.6246,1.05426,0.75584,1.24401,0.00164,0.00164,0.00164
154,6152.09,0.98601,0.80768,1.2342,0.89645,0.82353,0.91091,0.62506,1.0536,0.75674,1.24358,0.001585,0.001585,0.001585
155,6187.42,0.98143,0.79725,1.23043,0.89769,0.82345,0.91085,0.62503,1.05311,0.75645,1.24359,0.00153,0.00153,0.00153
156,6222.79,0.97711,0.78936,1.22821,0.89945,0.8231,0.911,0.62479,1.05337,0.75675,1.24343,0.001475,0.001475,0.001475
157,6258.02,0.97676,0.79707,1.22503,0.89996,0.82287,0.91086,0.62468,1.05298,0.75675,1.2432,0.00142,0.00142,0.00142
158,6293.38,0.9744,0.79151,1.22795,0.90142,0.82245,0.91101,0.62457,1.05267,0.75729,1.24289,0.001365,0.001365,0.001365
159,6328.65,0.96537,0.79381,1.21927,0.9001,0.82354,0.91133,0.62425,1.0527,0.75773,1.24311,0.00131,0.00131,0.00131
160,6364.09,0.95934,0.78491,1.21657,0.89905,0.82392,0.91122,0.62489,1.05259,0.75794,1.24306,0.001255,0.001255,0.001255
161,6399.52,0.96645,0.78277,1.21781,0.89844,0.82353,0.91102,0.62482,1.05125,0.75873,1.24209,0.0012,0.0012,0.0012
162,6434.81,0.96729,0.78808,1.21931,0.89904,0.82238,0.91137,0.62546,1.051,0.75783,1.24167,0.001145,0.001145,0.001145
163,6470.1,0.94941,0.76934,1.2088,0.89744,0.82131,0.91063,0.62549,1.05104,0.75741,1.24177,0.00109,0.00109,0.00109
164,6505.4,0.95305,0.77737,1.20991,0.89913,0.82159,0.91101,0.62543,1.05053,0.75731,1.2414,0.001035,0.001035,0.001035
165,6540.68,0.95999,0.77005,1.21837,0.89811,0.82156,0.91116,0.62643,1.04981,0.75781,1.24068,0.00098,0.00098,0.00098
166,6575.99,0.95054,0.77101,1.21141,0.89771,0.82174,0.91093,0.62635,1.04915,0.75863,1.24027,0.000925,0.000925,0.000925
167,6611.24,0.94208,0.75878,1.20352,0.89747,0.82423,0.9114,0.62638,1.04804,0.75952,1.23946,0.00087,0.00087,0.00087
168,6646.47,0.93869,0.75552,1.20378,0.89769,0.82467,0.91263,0.62679,1.04825,0.75932,1.23981,0.000815,0.000815,0.000815
169,6681.85,0.93362,0.75081,1.19893,0.89725,0.82494,0.91272,0.62674,1.04772,0.75998,1.23956,0.00076,0.00076,0.00076
170,6716.97,0.93462,0.74153,1.19416,0.89765,0.82614,0.91279,0.62709,1.04704,0.76006,1.23883,0.000705,0.000705,0.000705
171,6768.33,0.97208,0.69096,1.23441,0.89697,0.82798,0.91307,0.6282,1.04642,0.75938,1.23838,0.00065,0.00065,0.00065
172,6802.55,0.94916,0.64994,1.21111,0.89499,0.828,0.91333,0.62736,1.04572,0.75928,1.23842,0.000595,0.000595,0.000595
173,6836.77,0.93401,0.63253,1.20062,0.89464,0.831,0.91339,0.62817,1.04551,0.75926,1.23782,0.00054,0.00054,0.00054
174,6870.98,0.92294,0.62639,1.19601,0.89202,0.83191,0.91358,0.62885,1.04493,0.75908,1.23747,0.000485,0.000485,0.000485
175,6905.15,0.92033,0.62556,1.1934,0.88777,0.83664,0.91371,0.62878,1.04429,0.75873,1.23695,0.00043,0.00043,0.00043
176,6939.24,0.90698,0.61547,1.18394,0.88722,0.83595,0.91393,0.62974,1.04385,0.7588,1.23675,0.000375,0.000375,0.000375
177,6973.33,0.90623,0.61222,1.18364,0.88893,0.83502,0.91254,0.62958,1.04293,0.75908,1.23622,0.00032,0.00032,0.00032
178,7008.77,0.90499,0.60471,1.18032,0.88821,0.83725,0.91235,0.62966,1.0423,0.75952,1.2358,0.000265,0.000265,0.000265
179,7050.51,0.89986,0.59582,1.17671,0.88857,0.83713,0.9125,0.62945,1.04207,0.75916,1.23538,0.00021,0.00021,0.00021
180,7092.3,0.89136,0.59069,1.1765,0.88853,0.83775,0.91236,0.62948,1.04123,0.75994,1.23492,0.000155,0.000155,0.000155
