epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,4616.37,1.39602,1.17678,1.67376,0.79246,0.74007,0.80474,0.4194,1.67214,1.21985,1.71946,0.008911,0.008911,0.008911
24,4817.11,1.40054,1.16475,1.68309,0.76031,0.70477,0.78542,0.40652,1.73179,1.27525,1.77302,0.0088615,0.0088615,0.0088615
25,5018.11,1.40445,1.16251,1.68229,0.77212,0.72441,0.79073,0.42177,1.65516,1.32355,1.70365,0.008812,0.008812,0.008812
26,5241.7,1.38814,1.15842,1.66562,0.80114,0.70822,0.79431,0.42539,1.64403,1.30754,1.69472,0.0087625,0.0087625,0.0087625
27,5450.59,1.38723,1.15207,1.66876,0.81304,0.75648,0.81431,0.44392,1.62447,1.26217,1.70769,0.008713,0.008713,0.008713
28,5610.21,1.37728,1.11393,1.65431,0.85996,0.74364,0.83408,0.4703,1.61376,1.13801,1.6661,0.0086635,0.0086635,0.0086635
29,5815.26,1.35076,1.0974,1.64032,0.78697,0.72912,0.78836,0.41638,1.67798,1.25152,1.72915,0.008614,0.008614,0.008614
30,6018.13,1.363,1.09281,1.64148,0.82264,0.78539,0.8272,0.44723,1.66971,1.22639,1.73159,0.0085645,0.0085645,0.0085645
31,6217.18,1.35154,1.08966,1.63175,0.84255,0.75887,0.82769,0.45189,1.64769,1.13736,1.71993,0.008515,0.008515,0.008515
32,6419.13,1.36856,1.09816,1.64992,0.82208,0.73764,0.82259,0.45877,1.61896,1.1719,1.68144,0.0084655,0.0084655,0.0084655
33,6619.26,1.3424,1.07802,1.62747,0.8314,0.7388,0.82207,0.44427,1.67655,1.1493,1.71017,0.008416,0.008416,0.008416
34,6822.32,1.34949,1.07004,1.6322,0.86701,0.76357,0.83855,0.44304,1.68047,1.11611,1.71687,0.0083665,0.0083665,0.0083665
35,7022.19,1.33327,1.07399,1.62556,0.83544,0.7419,0.82417,0.44805,1.6484,1.12539,1.69831,0.008317,0.008317,0.008317
36,7224.15,1.33028,1.0591,1.61553,0.85589,0.75748,0.84018,0.46719,1.60638,1.10208,1.68136,0.0082675,0.0082675,0.0082675
37,7428.03,1.33051,1.0482,1.61471,0.84889,0.77205,0.83984,0.46408,1.59242,1.11838,1.66033,0.008218,0.008218,0.008218
38,7578.92,1.32225,1.02994,1.60571,0.81735,0.79566,0.8421,0.44618,1.64879,1.1542,1.68626,0.0081685,0.0081685,0.0081685
39,7790.4,1.33651,1.05037,1.62281,0.82512,0.75989,0.8452,0.46217,1.61359,1.1091,1.6796,0.008119,0.008119,0.008119
40,8000.6,1.3221,1.03876,1.60109,0.80785,0.79166,0.83632,0.47728,1.57132,1.10134,1.63448,0.0080695,0.0080695,0.0080695
41,8210.42,1.30577,1.00507,1.59185,0.86581,0.78062,0.85244,0.46726,1.64725,1.07225,1.69206,0.00802,0.00802,0.00802
42,8413.78,1.29562,1.00802,1.58091,0.80818,0.78038,0.84479,0.48139,1.55811,1.11059,1.62688,0.0079705,0.0079705,0.0079705
43,8625.78,1.29027,1.00213,1.5761,0.85551,0.78855,0.84832,0.47818,1.58604,1.0626,1.64395,0.007921,0.007921,0.007921
44,8842.11,1.29668,1.00443,1.58102,0.86217,0.80279,0.84692,0.48643,1.56439,1.05367,1.6311,0.0078715,0.0078715,0.0078715
45,9049.55,1.3023,1.00655,1.58254,0.848,0.78789,0.8584,0.48395,1.58107,1.06799,1.64187,0.007822,0.007822,0.007822
46,9251.13,1.27654,0.9845,1.56758,0.85288,0.76593,0.84206,0.48185,1.56728,1.07341,1.63043,0.0077725,0.0077725,0.0077725
47,9435.8,1.28727,0.99222,1.57561,0.85038,0.79071,0.85498,0.49656,1.54329,1.03291,1.60391,0.007723,0.007723,0.007723
48,9591.32,1.29726,0.97281,1.57085,0.84303,0.81289,0.85794,0.48927,1.59384,1.05976,1.63973,0.0076735,0.0076735,0.0076735
49,9795.54,1.28489,0.97818,1.56424,0.84642,0.79257,0.85766,0.4893,1.56327,1.04725,1.63169,0.007624,0.007624,0.007624
50,9996.5,1.25542,0.94902,1.5483,0.843,0.78536,0.85115,0.49969,1.54909,1.02464,1.61504,0.0075745,0.0075745,0.0075745
51,10199.3,1.26778,0.96217,1.55474,0.85371,0.79881,0.85702,0.49601,1.57647,1.02058,1.64331,0.007525,0.007525,0.007525
52,10399.8,1.27149,0.95852,1.55653,0.83893,0.79942,0.86254,0.49664,1.55824,1.01474,1.61073,0.0074755,0.0074755,0.0074755
53,10608.4,1.26217,0.94693,1.54982,0.87323,0.79249,0.85968,0.49927,1.55545,0.99118,1.62442,0.007426,0.007426,0.007426
54,10814.3,1.27311,0.95264,1.55801,0.85535,0.7897,0.85869,0.49976,1.57686,0.99353,1.62586,0.0073765,0.0073765,0.0073765
55,11019.1,1.26679,0.95852,1.55092,0.86467,0.80499,0.85959,0.49421,1.56669,1.02553,1.63129,0.007327,0.007327,0.007327
56,11228.2,1.26736,0.95315,1.55396,0.88012,0.789,0.86456,0.49816,1.56387,1.00527,1.60807,0.0072775,0.0072775,0.0072775
57,11421.8,1.25869,0.94237,1.54434,0.84066,0.80824,0.86171,0.49727,1.56392,1.01577,1.61675,0.007228,0.007228,0.007228
58,11573,1.25543,0.93498,1.53733,0.88857,0.7959,0.87151,0.50675,1.55801,0.98265,1.61876,0.0071785,0.0071785,0.0071785
59,11771.5,1.25154,0.93898,1.53957,0.84906,0.80036,0.86283,0.49858,1.55528,0.97627,1.6023,0.007129,0.007129,0.007129
60,11969.4,1.25894,0.94013,1.54493,0.86078,0.79517,0.8614,0.50351,1.54359,0.99405,1.59083,0.0070795,0.0070795,0.0070795
61,12169.7,1.24523,0.91453,1.53155,0.86914,0.80608,0.87286,0.51027,1.55581,0.96529,1.6117,0.00703,0.00703,0.00703
62,12369.1,1.23319,0.91309,1.51846,0.85721,0.80129,0.86137,0.51442,1.53013,0.97077,1.59848,0.0069805,0.0069805,0.0069805
63,12569.1,1.23445,0.91795,1.51721,0.863,0.79542,0.86755,0.50768,1.54966,0.98547,1.61123,0.006931,0.006931,0.006931
64,12768,1.22744,0.90549,1.51637,0.87607,0.81257,0.8798,0.50665,1.56673,0.95069,1.61882,0.0068815,0.0068815,0.0068815
65,12974.9,1.21433,0.90393,1.5061,0.85587,0.81449,0.87172,0.50897,1.56048,0.97217,1.6193,0.006832,0.006832,0.006832
66,13179.9,1.23623,0.9103,1.52116,0.86252,0.81491,0.87905,0.5188,1.53009,0.94502,1.59318,0.0067825,0.0067825,0.0067825
67,13384.9,1.23105,0.89744,1.51451,0.892,0.78939,0.87427,0.51688,1.53609,0.95238,1.59744,0.006733,0.006733,0.006733
68,13535.2,1.20907,0.87892,1.49652,0.86987,0.81703,0.87993,0.52164,1.5263,0.92892,1.59449,0.0066835,0.0066835,0.0066835
69,13738.2,1.21806,0.88853,1.50802,0.87888,0.7992,0.87147,0.51894,1.52063,0.94478,1.5875,0.006634,0.006634,0.006634
70,13939.6,1.22192,0.88503,1.51107,0.85119,0.8134,0.87268,0.51734,1.53639,0.94083,1.59086,0.0065845,0.0065845,0.0065845
71,14144.1,1.22089,0.89431,1.50451,0.86469,0.81302,0.87608,0.51406,1.54909,0.9487,1.60454,0.006535,0.006535,0.006535
72,14347.1,1.2038,0.88243,1.49964,0.88135,0.80132,0.87832,0.51173,1.5583,0.93824,1.60845,0.0064855,0.0064855,0.0064855
73,14553,1.20532,0.86676,1.49681,0.88799,0.80013,0.87281,0.51327,1.55098,0.94135,1.60116,0.006436,0.006436,0.006436
74,14754.9,1.1972,0.87166,1.49294,0.86432,0.82018,0.87837,0.51212,1.53908,0.93178,1.59173,0.0063865,0.0063865,0.0063865
75,14957.3,1.18637,0.86052,1.48151,0.85594,0.81447,0.88006,0.51943,1.53037,0.91872,1.58919,0.006337,0.006337,0.006337
76,15161,1.1912,0.85909,1.4879,0.85045,0.82109,0.87693,0.52102,1.52303,0.93336,1.58497,0.0062875,0.0062875,0.0062875
77,15362.4,1.19731,0.86821,1.48877,0.85488,0.82362,0.87863,0.52081,1.50446,0.93528,1.57266,0.006238,0.006238,0.006238
78,15510.4,1.1944,0.85416,1.48288,0.87558,0.81047,0.87989,0.52326,1.51059,0.93388,1.57995,0.0061885,0.0061885,0.0061885
79,15713.4,1.18865,0.85327,1.48018,0.88318,0.80873,0.88293,0.5252,1.52359,0.92485,1.58455,0.006139,0.006139,0.006139
80,15915.3,1.18503,0.84687,1.47518,0.87457,0.8245,0.88607,0.52907,1.51668,0.92142,1.58308,0.0060895,0.0060895,0.0060895
81,16115.9,1.19318,0.85444,1.4942,0.8799,0.81902,0.88544,0.52495,1.53074,0.92341,1.59099,0.00604,0.00604,0.00604
82,16318,1.19091,0.85821,1.48127,0.87356,0.80974,0.88191,0.52405,1.52267,0.92351,1.5883,0.0059905,0.0059905,0.0059905
83,16519.5,1.18669,0.84577,1.47743,0.85728,0.82412,0.88136,0.52443,1.51196,0.91882,1.57825,0.005941,0.005941,0.005941
84,16722.4,1.1844,0.85578,1.4735,0.86243,0.8241,0.88403,0.52717,1.52377,0.92034,1.58428,0.0058915,0.0058915,0.0058915
85,16926.6,1.18214,0.84296,1.47223,0.88174,0.80391,0.88124,0.52603,1.51411,0.91183,1.57924,0.005842,0.005842,0.005842
86,17130.2,1.17593,0.84223,1.46717,0.89651,0.80697,0.88607,0.52538,1.51589,0.91531,1.58181,0.0057925,0.0057925,0.0057925
87,17331.9,1.17431,0.83052,1.4651,0.886,0.81935,0.88667,0.52997,1.51402,0.90487,1.57293,0.005743,0.005743,0.005743
88,17477.6,1.16646,0.83196,1.46438,0.88901,0.82622,0.88535,0.53081,1.51548,0.89717,1.57463,0.0056935,0.0056935,0.0056935
89,17678.4,1.16348,0.81774,1.45866,0.87752,0.82564,0.88585,0.53082,1.52053,0.89887,1.57677,0.005644,0.005644,0.005644
90,17880.2,1.15641,0.83336,1.45281,0.88259,0.83077,0.88913,0.53334,1.51118,0.89764,1.56565,0.0055945,0.0055945,0.0055945
91,18083.7,1.14918,0.82883,1.4506,0.87749,0.83312,0.88842,0.53183,1.51154,0.89282,1.56516,0.005545,0.005545,0.005545
92,18285.8,1.15996,0.81497,1.4586,0.87296,0.83177,0.88737,0.53314,1.51049,0.89285,1.56616,0.0054955,0.0054955,0.0054955
93,18488,1.15055,0.81659,1.448,0.87026,0.84026,0.88923,0.53177,1.50755,0.8938,1.56377,0.005446,0.005446,0.005446
94,18690.7,1.14286,0.82604,1.4464,0.88445,0.83446,0.89064,0.53191,1.50878,0.88472,1.56287,0.0053965,0.0053965,0.0053965
95,18894.3,1.14589,0.81488,1.44789,0.90346,0.81453,0.88611,0.53155,1.51181,0.88757,1.56604,0.005347,0.005347,0.005347
96,19097.8,1.14518,0.80946,1.43906,0.89749,0.82408,0.88872,0.53423,1.50944,0.88861,1.56365,0.0052975,0.0052975,0.0052975
97,19300.6,1.13966,0.80172,1.43742,0.90044,0.81741,0.88974,0.53555,1.50181,0.88705,1.56012,0.005248,0.005248,0.005248
98,19445.8,1.1351,0.7978,1.43871,0.87667,0.83033,0.88971,0.53776,1.49299,0.88169,1.55673,0.0051985,0.0051985,0.0051985
99,19643.3,1.14511,0.79721,1.44145,0.86683,0.84317,0.89022,0.53858,1.48578,0.87803,1.55211,0.005149,0.005149,0.005149
100,19841.2,1.13239,0.79352,1.43374,0.85445,0.83743,0.88521,0.53617,1.49138,0.88016,1.55758,0.0050995,0.0050995,0.0050995
101,20038.6,1.1267,0.78905,1.42785,0.85971,0.83682,0.88667,0.53688,1.49319,0.8862,1.55879,0.00505,0.00505,0.00505
102,20237.5,1.12539,0.79325,1.42835,0.85946,0.83933,0.88544,0.53617,1.49379,0.89063,1.55968,0.0050005,0.0050005,0.0050005
103,20438.1,1.12638,0.78611,1.43201,0.852,0.85191,0.88932,0.53821,1.49482,0.89001,1.55958,0.004951,0.004951,0.004951
104,20637.4,1.12462,0.78208,1.43301,0.86011,0.8449,0.88871,0.53678,1.49582,0.89173,1.56023,0.0049015,0.0049015,0.0049015
105,20834.6,1.12251,0.77924,1.42278,0.86637,0.8372,0.88577,0.53564,1.49665,0.89313,1.56002,0.004852,0.004852,0.004852
106,21032.1,1.1152,0.77702,1.41789,0.8682,0.83103,0.88609,0.53542,1.49706,0.89409,1.56178,0.0048025,0.0048025,0.0048025
107,21231.6,1.11314,0.78477,1.42372,0.88255,0.8266,0.88685,0.53565,1.49608,0.89503,1.5608,0.004753,0.004753,0.004753
108,21379.4,1.11287,0.76268,1.41898,0.87739,0.83166,0.88469,0.53474,1.49794,0.89673,1.56158,0.0047035,0.0047035,0.0047035
109,21566.7,1.10978,0.77313,1.41618,0.87564,0.83168,0.88504,0.53662,1.49671,0.89169,1.55971,0.004654,0.004654,0.004654
110,21768.3,1.10194,0.76735,1.41199,0.88073,0.82939,0.88728,0.5363,1.49729,0.89391,1.55919,0.0046045,0.0046045,0.0046045
111,21966.1,1.11197,0.75957,1.41534,0.8823,0.82845,0.88873,0.53629,1.50027,0.89039,1.56143,0.004555,0.004555,0.004555
112,22163.4,1.11422,0.76868,1.42197,0.88951,0.83053,0.89154,0.53903,1.50028,0.88698,1.56183,0.0045055,0.0045055,0.0045055
113,22363.5,1.10207,0.75707,1.40969,0.88239,0.83149,0.89188,0.54162,1.49905,0.88317,1.56098,0.004456,0.004456,0.004456
114,22564.6,1.1109,0.77085,1.41494,0.86527,0.84024,0.89192,0.54118,1.49445,0.87907,1.55836,0.0044065,0.0044065,0.0044065
115,22765,1.09304,0.75642,1.40559,0.86183,0.84415,0.89171,0.54038,1.4966,0.87783,1.56168,0.004357,0.004357,0.004357
116,22964.4,1.08131,0.74462,1.39212,0.87579,0.8374,0.8934,0.54216,1.49637,0.87707,1.56129,0.0043075,0.0043075,0.0043075
117,23163.6,1.09858,0.75577,1.40793,0.8811,0.83185,0.89222,0.54356,1.49462,0.87406,1.5599,0.004258,0.004258,0.004258
118,23364.4,1.08007,0.74904,1.39133,0.86236,0.84071,0.89159,0.54508,1.49435,0.8745,1.55799,0.0042085,0.0042085,0.0042085
119,23503.6,1.08792,0.74793,1.40144,0.865,0.84024,0.89071,0.54292,1.49424,0.87282,1.55747,0.004159,0.004159,0.004159
120,23707.9,1.07759,0.7428,1.38939,0.86529,0.83832,0.89083,0.54405,1.49317,0.87175,1.5564,0.0041095,0.0041095,0.0041095
121,23916.3,1.07372,0.73894,1.3872,0.87106,0.83171,0.89154,0.54453,1.49272,0.86918,1.5559,0.00406,0.00406,0.00406
122,24117.2,1.07286,0.7328,1.38594,0.87486,0.83259,0.89185,0.54413,1.49289,0.86799,1.55592,0.0040105,0.0040105,0.0040105
123,24321,1.08998,0.74704,1.39488,0.87384,0.83259,0.89258,0.5428,1.49216,0.86604,1.55492,0.003961,0.003961,0.003961
124,24524.1,1.07569,0.73709,1.39028,0.87397,0.82966,0.89046,0.54277,1.49118,0.86496,1.55409,0.0039115,0.0039115,0.0039115
125,24730.1,1.07272,0.73581,1.38817,0.89075,0.81878,0.89,0.54201,1.49231,0.86371,1.55512,0.003862,0.003862,0.003862
126,24933.3,1.07561,0.73926,1.38791,0.88983,0.81978,0.88989,0.54245,1.49329,0.86297,1.55592,0.0038125,0.0038125,0.0038125
127,25140.6,1.06843,0.7278,1.377,0.88587,0.82018,0.88831,0.54284,1.49244,0.86214,1.55619,0.003763,0.003763,0.003763
128,25342.8,1.0686,0.72702,1.38203,0.87704,0.82495,0.88867,0.54439,1.49122,0.86152,1.55516,0.0037135,0.0037135,0.0037135
129,25493.1,1.06214,0.72043,1.37576,0.87734,0.824,0.88877,0.54414,1.49045,0.8615,1.55436,0.003664,0.003664,0.003664
130,25692.4,1.05867,0.71798,1.37502,0.87221,0.82398,0.88703,0.54372,1.48998,0.86203,1.55402,0.0036145,0.0036145,0.0036145
131,25896.8,1.0573,0.71668,1.37493,0.87168,0.82812,0.88741,0.54304,1.49004,0.86174,1.55396,0.003565,0.003565,0.003565
132,26099.2,1.05397,0.7144,1.37227,0.87663,0.82875,0.88837,0.54288,1.48915,0.86232,1.55373,0.0035155,0.0035155,0.0035155
133,26300.9,1.04776,0.71451,1.3625,0.87844,0.8297,0.88826,0.5413,1.48903,0.86183,1.55321,0.003466,0.003466,0.003466
134,26504,1.05865,0.72175,1.37365,0.87882,0.82971,0.88791,0.54129,1.48899,0.86139,1.55389,0.0034165,0.0034165,0.0034165
135,26707.8,1.04648,0.70155,1.3661,0.88034,0.83168,0.88722,0.54096,1.48914,0.86192,1.55354,0.003367,0.003367,0.003367
136,26911.6,1.04397,0.69926,1.36474,0.8829,0.83087,0.88622,0.54059,1.48979,0.86205,1.55414,0.0033175,0.0033175,0.0033175
137,27116.4,1.04109,0.70503,1.36302,0.88591,0.8323,0.88589,0.54123,1.48995,0.86055,1.55431,0.003268,0.003268,0.003268
138,27320.1,1.02974,0.68455,1.35309,0.88679,0.83244,0.88709,0.54149,1.48901,0.85966,1.55424,0.0032185,0.0032185,0.0032185
