epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
16,635.024,1.30168,1.20693,1.4582,0.74586,0.67156,0.72715,0.4225,1.50462,1.35353,1.63415,0.0087625,0.0087625,0.0087625
17,674.488,1.28982,1.19782,1.45123,0.73788,0.62438,0.70415,0.40382,1.61945,1.46609,1.75108,0.00868,0.00868,0.00868
18,714.034,1.30575,1.20539,1.45756,0.6406,0.58696,0.63972,0.34672,1.52291,1.58064,1.60333,0.0085975,0.0085975,0.0085975
19,753.523,1.27752,1.15913,1.43501,0.68856,0.62104,0.67786,0.38251,1.66523,1.49057,1.80171,0.008515,0.008515,0.008515
20,792.985,1.2743,1.15426,1.43251,0.68617,0.53865,0.62677,0.35458,1.61766,1.71666,1.6999,0.0084325,0.0084325,0.0084325
21,832.529,1.25366,1.14912,1.4203,0.77028,0.6814,0.75455,0.44881,1.43923,1.30037,1.57313,0.00835,0.00835,0.00835
22,871.977,1.25977,1.12527,1.42059,0.72671,0.54637,0.632,0.37075,1.60634,1.6327,1.76411,0.0082675,0.0082675,0.0082675
23,911.453,1.23189,1.11054,1.41066,0.80384,0.70612,0.78447,0.46461,1.43619,1.20571,1.57382,0.008185,0.008185,0.008185
24,951.148,1.23806,1.11631,1.41571,0.75027,0.6696,0.72507,0.4268,1.50132,1.35666,1.66337,0.0081025,0.0081025,0.0081025
25,990.605,1.22958,1.11126,1.40443,0.77126,0.75516,0.80164,0.48699,1.35148,1.13173,1.51836,0.00802,0.00802,0.00802
26,1030.04,1.24661,1.12664,1.41765,0.73902,0.6909,0.72629,0.42229,1.43222,1.32523,1.56093,0.0079375,0.0079375,0.0079375
27,1069.52,1.24586,1.11587,1.41532,0.8109,0.72389,0.80106,0.47541,1.40145,1.13827,1.5388,0.007855,0.007855,0.007855
28,1109.05,1.20798,1.07474,1.38806,0.81652,0.67831,0.76235,0.45219,1.41196,1.2256,1.53611,0.0077725,0.0077725,0.0077725
29,1148.52,1.20505,1.07813,1.38487,0.751,0.68427,0.76536,0.44917,1.42663,1.19487,1.55838,0.00769,0.00769,0.00769
30,1188.05,1.23496,1.09575,1.40716,0.70867,0.55727,0.62893,0.36243,1.56681,1.69163,1.6969,0.0076075,0.0076075,0.0076075
31,1227.71,1.2036,1.06141,1.38352,0.7297,0.70824,0.75539,0.42711,1.5257,1.22335,1.683,0.007525,0.007525,0.007525
32,1267.21,1.19868,1.05126,1.37572,0.76208,0.69052,0.77581,0.47433,1.36135,1.19374,1.4842,0.0074425,0.0074425,0.0074425
33,1306.79,1.18274,1.04645,1.37385,0.81988,0.75637,0.83503,0.51046,1.34629,1.03095,1.48539,0.00736,0.00736,0.00736
34,1346.31,1.18795,1.04082,1.37468,0.81122,0.7204,0.80881,0.49287,1.36076,1.10589,1.5001,0.0072775,0.0072775,0.0072775
35,1385.87,1.19678,1.03926,1.38419,0.683,0.63178,0.6727,0.39991,1.47727,1.54743,1.5818,0.007195,0.007195,0.007195
36,1425.31,1.19188,1.03928,1.37291,0.7377,0.67271,0.73358,0.4333,1.4188,1.26311,1.52737,0.0071125,0.0071125,0.0071125
37,1465,1.16236,1.02133,1.35763,0.80398,0.7772,0.84296,0.52066,1.315,1.0066,1.43901,0.00703,0.00703,0.00703
38,1504.52,1.17085,1.01427,1.35937,0.82231,0.76179,0.81231,0.50174,1.30233,1.06907,1.43178,0.0069475,0.0069475,0.0069475
39,1544.09,1.16461,1.01524,1.35927,0.83223,0.7619,0.83077,0.51771,1.31066,1.01984,1.45499,0.006865,0.006865,0.006865
40,1583.47,1.15608,1.01903,1.35435,0.82753,0.74007,0.82919,0.51033,1.30967,1.09592,1.43091,0.0067825,0.0067825,0.0067825
41,1623.04,1.1441,0.99735,1.3497,0.80622,0.77324,0.82593,0.49697,1.33539,1.03265,1.48411,0.0067,0.0067,0.0067
42,1662.74,1.15167,0.99032,1.34785,0.82209,0.7635,0.83495,0.5322,1.2543,0.9764,1.40633,0.0066175,0.0066175,0.0066175
43,1702.19,1.14313,0.99203,1.34357,0.8448,0.77194,0.84303,0.52697,1.2971,0.96832,1.43486,0.006535,0.006535,0.006535
44,1741.62,1.14818,0.98473,1.34927,0.84165,0.78648,0.84275,0.53304,1.26306,0.95488,1.41907,0.0064525,0.0064525,0.0064525
45,1781.11,1.1355,0.962,1.33645,0.84056,0.748,0.84038,0.53435,1.25924,0.97995,1.40285,0.00637,0.00637,0.00637
46,1820.63,1.13326,0.97125,1.34002,0.8567,0.80362,0.86722,0.56616,1.22398,0.93041,1.37416,0.0062875,0.0062875,0.0062875
47,1860.19,1.13928,0.96452,1.33618,0.82866,0.77152,0.84206,0.53647,1.27156,0.96728,1.4081,0.006205,0.006205,0.006205
48,1899.74,1.12468,0.96842,1.3329,0.8682,0.78001,0.86372,0.55665,1.23203,0.89893,1.38365,0.0061225,0.0061225,0.0061225
49,1939.37,1.11369,0.94807,1.32638,0.85018,0.77614,0.8542,0.55402,1.22141,0.95312,1.36238,0.00604,0.00604,0.00604
50,1978.73,1.12479,0.95803,1.33051,0.80443,0.74512,0.83127,0.53562,1.22998,1.00161,1.37787,0.0059575,0.0059575,0.0059575
51,2018.23,1.10692,0.93045,1.3189,0.88282,0.79249,0.87269,0.5681,1.23971,0.87879,1.39803,0.005875,0.005875,0.005875
52,2057.67,1.12045,0.94752,1.32559,0.81905,0.77331,0.85022,0.54922,1.21287,0.94929,1.36288,0.0057925,0.0057925,0.0057925
53,2097.19,1.10548,0.92936,1.31724,0.84794,0.79391,0.86503,0.56665,1.21552,0.89226,1.37188,0.00571,0.00571,0.00571
54,2136.73,1.11042,0.92302,1.31865,0.86235,0.81226,0.86804,0.56945,1.20618,0.86433,1.36854,0.0056275,0.0056275,0.0056275
55,2176.36,1.1048,0.91695,1.31558,0.87122,0.80724,0.87302,0.581,1.21354,0.86518,1.36597,0.005545,0.005545,0.005545
56,2216,1.08055,0.90379,1.30455,0.84929,0.7849,0.85742,0.565,1.22677,0.9166,1.38651,0.0054625,0.0054625,0.0054625
57,2255.51,1.10487,0.92064,1.31561,0.85477,0.79345,0.87151,0.57185,1.18585,0.87228,1.3387,0.00538,0.00538,0.00538
58,2295.08,1.0825,0.90712,1.30059,0.83758,0.79975,0.86575,0.57442,1.17206,0.87895,1.33624,0.0052975,0.0052975,0.0052975
59,2334.63,1.07766,0.90206,1.29976,0.85447,0.80863,0.87577,0.58713,1.16559,0.859,1.33146,0.005215,0.005215,0.005215
60,2374.22,1.07113,0.88424,1.29201,0.85488,0.81104,0.8736,0.57623,1.18404,0.85824,1.35375,0.0051325,0.0051325,0.0051325
61,2413.9,1.07404,0.89239,1.29736,0.88534,0.79683,0.87658,0.58543,1.19912,0.83352,1.35881,0.00505,0.00505,0.00505
62,2453.65,1.07284,0.88432,1.29613,0.86128,0.82749,0.88484,0.58956,1.17729,0.80632,1.34292,0.0049675,0.0049675,0.0049675
63,2493.28,1.05652,0.86797,1.28376,0.87817,0.83289,0.89022,0.58979,1.19445,0.80205,1.34907,0.004885,0.004885,0.004885
64,2532.85,1.05933,0.87445,1.28072,0.84521,0.79603,0.872,0.59016,1.15874,0.84521,1.31611,0.0048025,0.0048025,0.0048025
65,2572.32,1.06481,0.86356,1.28717,0.86621,0.82443,0.88224,0.58995,1.16888,0.80902,1.32912,0.00472,0.00472,0.00472
66,2611.79,1.05229,0.86069,1.28647,0.84204,0.8254,0.88867,0.59098,1.17006,0.79601,1.33138,0.0046375,0.0046375,0.0046375
67,2651.52,1.0463,0.8473,1.27759,0.8499,0.82124,0.8839,0.59501,1.16154,0.81405,1.30838,0.004555,0.004555,0.004555
68,2691.02,1.05163,0.85633,1.2865,0.87715,0.82916,0.89119,0.60328,1.14168,0.79219,1.29929,0.0044725,0.0044725,0.0044725
69,2730.62,1.04539,0.83931,1.27315,0.86701,0.8387,0.89074,0.59999,1.15383,0.77931,1.31433,0.00439,0.00439,0.00439
70,2770.21,1.05256,0.85092,1.27682,0.86083,0.82998,0.88336,0.5943,1.16176,0.79848,1.31822,0.0043075,0.0043075,0.0043075
71,2809.84,1.03611,0.83175,1.26976,0.87198,0.83758,0.88944,0.60573,1.1448,0.77586,1.29997,0.004225,0.004225,0.004225
72,2849.37,1.04401,0.83659,1.2686,0.87422,0.8343,0.88863,0.60975,1.14787,0.78199,1.30443,0.0041425,0.0041425,0.0041425
73,2888.98,1.02882,0.83359,1.2642,0.85472,0.83881,0.89191,0.60343,1.16115,0.7879,1.31297,0.00406,0.00406,0.00406
74,2928.54,1.02677,0.81655,1.26187,0.86367,0.84275,0.88953,0.61473,1.1246,0.76871,1.28956,0.0039775,0.0039775,0.0039775
75,2967.98,1.02411,0.82426,1.2581,0.88091,0.82892,0.89044,0.61331,1.12489,0.7715,1.2877,0.003895,0.003895,0.003895
76,3007.5,1.01563,0.81159,1.25716,0.88329,0.85187,0.89185,0.61808,1.12673,0.76148,1.29447,0.0038125,0.0038125,0.0038125
77,3046.89,1.02962,0.82333,1.26812,0.87556,0.83767,0.89372,0.61149,1.13482,0.76142,1.30069,0.00373,0.00373,0.00373
78,3086.47,0.99913,0.79322,1.24779,0.86941,0.84854,0.89167,0.61819,1.12579,0.74673,1.29188,0.0036475,0.0036475,0.0036475
79,3125.96,1.00251,0.80425,1.24991,0.88563,0.84526,0.89818,0.61141,1.14913,0.75947,1.31036,0.003565,0.003565,0.003565
80,3165.32,1.00467,0.80177,1.25187,0.89667,0.84534,0.90533,0.61999,1.13486,0.74209,1.29776,0.0034825,0.0034825,0.0034825
81,3204.73,1.00229,0.79424,1.24677,0.89869,0.83105,0.89935,0.62035,1.12505,0.73786,1.28735,0.0034,0.0034,0.0034
82,3244.42,0.99759,0.79166,1.24256,0.883,0.8359,0.89199,0.61093,1.13449,0.75221,1.29857,0.0033175,0.0033175,0.0033175
83,3283.95,0.99653,0.77543,1.24411,0.87821,0.84246,0.89245,0.61335,1.13356,0.74847,1.30506,0.003235,0.003235,0.003235
84,3323.54,0.97925,0.77574,1.23371,0.89599,0.84249,0.90079,0.61614,1.12901,0.74409,1.30039,0.0031525,0.0031525,0.0031525
85,3362.9,0.98732,0.77629,1.23247,0.88882,0.83761,0.90209,0.61651,1.13391,0.74014,1.30498,0.00307,0.00307,0.00307
86,3402.39,0.98245,0.77018,1.23083,0.89457,0.83485,0.90287,0.62319,1.12961,0.73116,1.30214,0.0029875,0.0029875,0.0029875
87,3441.98,0.97766,0.76439,1.23033,0.89082,0.84894,0.90475,0.62906,1.11758,0.72271,1.29121,0.002905,0.002905,0.002905
88,3481.62,0.96847,0.74916,1.22387,0.90076,0.84046,0.90987,0.63222,1.11556,0.7185,1.2882,0.0028225,0.0028225,0.0028225
89,3521.16,0.967,0.75486,1.22456,0.89108,0.84485,0.90964,0.63181,1.11154,0.71579,1.28372,0.00274,0.00274,0.00274
90,3560.85,0.96404,0.74473,1.21825,0.89959,0.82886,0.90832,0.62883,1.11391,0.72591,1.28845,0.0026575,0.0026575,0.0026575
91,3600.3,0.94656,0.73477,1.20934,0.90075,0.8226,0.90599,0.62681,1.12378,0.72938,1.29684,0.002575,0.002575,0.002575
92,3639.83,0.95776,0.73137,1.21782,0.90334,0.82553,0.90363,0.62653,1.12265,0.71835,1.29746,0.0024925,0.0024925,0.0024925
93,3679.4,0.95086,0.73091,1.21546,0.8927,0.84112,0.905,0.62795,1.11676,0.71795,1.29034,0.00241,0.00241,0.00241
94,3719,0.95172,0.7341,1.21505,0.89738,0.8311,0.90464,0.62683,1.11886,0.72077,1.29097,0.0023275,0.0023275,0.0023275
95,3758.46,0.94641,0.72738,1.2126,0.8861,0.84717,0.90556,0.62862,1.11613,0.72288,1.28798,0.002245,0.002245,0.002245
96,3798.02,0.94793,0.72323,1.21372,0.89595,0.84003,0.90672,0.6295,1.11407,0.7192,1.28599,0.0021625,0.0021625,0.0021625
97,3837.5,0.92979,0.70295,1.1962,0.89479,0.83697,0.90644,0.63099,1.10994,0.71865,1.28122,0.00208,0.00208,0.00208
98,3877.01,0.93344,0.70131,1.19898,0.88688,0.84714,0.9064,0.63036,1.11348,0.71393,1.28317,0.0019975,0.0019975,0.0019975
